"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.78","-119.7194","101.5","2013-07","1557","0","0","61","0","0.0","0.00","109","0","0.00","0.0","87.1","102.3","71.9"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.78","-119.7194","101.5","2013-08","2116","0","0","61","0","0.0","0.00","110","0","0.00","0.0","83.0","98.3","67.7"
"US1CASZ0024","FELTON 4.5 NNE, CA US","37.105143","-122.046797","255.4","2013-05",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"US1CASZ0024","FELTON 4.5 NNE, CA US","37.105143","-122.046797","255.4","2013-06",,,"0",,,"0.0","0.10",,,"0.19","0.0",,,
"US1CASZ0024","FELTON 4.5 NNE, CA US","37.105143","-122.046797","255.4","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASZ0024","FELTON 4.5 NNE, CA US","37.105143","-122.046797","255.4","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CLDR","LADDER BUTTE CALIFORNIA, CA US","40.8072","-121.2967","1752.6","2013-05","6",,,"22",,,,"79","5739",,,"51.7","62.1","41.3"
"USR0000CLDR","LADDER BUTTE CALIFORNIA, CA US","40.8072","-121.2967","1752.6","2013-06","85",,,"34",,,,"89","5910",,,"61.9","73.7","50.1"
"USR0000CLDR","LADDER BUTTE CALIFORNIA, CA US","40.8072","-121.2967","1752.6","2013-07","338",,,"54",,,,"94","0",,,"73.2","85.0","61.3"
"USR0000CLDR","LADDER BUTTE CALIFORNIA, CA US","40.8072","-121.2967","1752.6","2013-08","438",,,"50",,,,"90","22",,,"67.5","79.0","56.1"
"US1CASZ0029","SANTA CRUZ 3.1 NW, CA US","37.0064125061035","-122.075042724609","295.4","2013-05",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"US1CASZ0029","SANTA CRUZ 3.1 NW, CA US","37.0064125061035","-122.075042724609","295.4","2013-06",,,"0",,,"0.0","0.13",,,"0.31","0.0",,,
"US1CASZ0029","SANTA CRUZ 3.1 NW, CA US","37.0064125061035","-122.075042724609","295.4","2013-07",,,"0",,,"0.0","0.03",,,"0.05","0.0",,,
"US1CASZ0029","SANTA CRUZ 3.1 NW, CA US","37.0064125061035","-122.075042724609","295.4","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2013-05","49","0","0","55","0","0.0","0.16","89","1310","0.17","0.0","65.8","72.2","59.4"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2013-06","124","0","0","59","0","0.0","0.00","86","1313","0.00","0.0","67.4","72.6","62.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2013-07","234","0","0","60","0","0.0","0.02","86","0","0.03","0.0","68.6","74.0","63.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2013-08","338","0","0","57","0","0.0","0.00","91","1","0.00","0.0","68.3","74.3","62.2"
"US1CASZ0028","SOQUEL 0.8 NE, CA US","37.0022","-121.9363","126.2","2013-05",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"US1CASZ0028","SOQUEL 0.8 NE, CA US","37.0022","-121.9363","126.2","2013-06",,,"0",,,"0.0","0.08",,,"0.19","0.0",,,
"US1CASZ0028","SOQUEL 0.8 NE, CA US","37.0022","-121.9363","126.2","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASZ0028","SOQUEL 0.8 NE, CA US","37.0022","-121.9363","126.2","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASK0007","MONTAGUE 1.6 ESE, CA US","41.71775278","-122.50145","779.1","2013-07",,,"0",,,"0.0","0.01",,,"0.01","0.0",,,
"US1CASK0008","MOUNT SHASTA 5.1 NW, CA US","41.363911","-122.396942","1192.1","2013-05",,,,,,,"0.62",,,"0.94",,,,
"US1CASK0008","MOUNT SHASTA 5.1 NW, CA US","41.363911","-122.396942","1192.1","2013-08",,,,,,,"0.43",,,"0.44",,,,
"US1CASK0005","YREKA 0.9 WNW, CA US","41.7326","-122.6495","820.5","2013-06",,,"0",,,"0.0","0.03",,,"0.08","0.0",,,
"US1CASK0005","YREKA 0.9 WNW, CA US","41.7326","-122.6495","820.5","2013-07",,,,,,,"0.14",,,"0.16",,,,
"US1CASK0003","WEED 5.4 N, CA US","41.494891","-122.369735","933.9","2013-05",,,"0",,,"0.0","0.61",,,"1.06","0.0",,,
"US1CASK0003","WEED 5.4 N, CA US","41.494891","-122.369735","933.9","2013-06",,,"0",,,"0.0","0.08",,,"0.16","0.0",,,
"US1CASK0003","WEED 5.4 N, CA US","41.494891","-122.369735","933.9","2013-07",,,"0",,,"0.0","0.34",,,"0.36","0.0",,,
"US1CASK0003","WEED 5.4 N, CA US","41.494891","-122.369735","933.9","2013-08",,,,,,,,,,"0.22",,,,
"US1CASZ0021","BOULDER CREEK 3.0 NW, CA US","37.1693","-122.1641","266.7","2013-05",,,"0",,,"0.0","0.04",,,"0.07","0.0",,,
"US1CASZ0021","BOULDER CREEK 3.0 NW, CA US","37.1693","-122.1641","266.7","2013-06",,,"0",,,"0.0","0.09",,,"0.16","0.0",,,
"US1CASZ0021","BOULDER CREEK 3.0 NW, CA US","37.1693","-122.1641","266.7","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASZ0021","BOULDER CREEK 3.0 NW, CA US","37.1693","-122.1641","266.7","2013-08",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"USR0000CCSH","CASHMAN CALIFORNIA, CA US","40.0017","-120.915","1377.7","2013-05",,,,"32",,,,"90",,,,"59.2","74.4","44.0"
"USR0000CCSH","CASHMAN CALIFORNIA, CA US","40.0017","-120.915","1377.7","2013-06",,,,"40",,,,"106",,,,"70.0","87.8","52.2"
"USR0000CCSH","CASHMAN CALIFORNIA, CA US","40.0017","-120.915","1377.7","2013-07",,,,"50",,,,"112","0",,,"77.9","97.7","58.0"
"USR0000CCSH","CASHMAN CALIFORNIA, CA US","40.0017","-120.915","1377.7","2013-08",,,,"48",,,,"107","0",,,"72.5","92.3","52.7"
"US1CASK0002","YREKA 4.5 S, CA US","41.665129","-122.62075","895.2","2013-05",,,,,,,"0.50",,,"1.24",,,,
"US1CASK0002","YREKA 4.5 S, CA US","41.665129","-122.62075","895.2","2013-06",,,"0",,,"0.0","0.12",,,"0.17","0.0",,,
"US1CASK0002","YREKA 4.5 S, CA US","41.665129","-122.62075","895.2","2013-07",,,"0",,,"0.0","0.15",,,"0.20","0.0",,,
"US1CASK0002","YREKA 4.5 S, CA US","41.665129","-122.62075","895.2","2013-08",,,"0",,,"0.0","0.85",,,"1.03","0.0",,,
"US1CASK0009","FORKS OF SALMON 1.0 NW, CA US","41.26883333","-123.3336111","507.2","2013-05",,,,,,,"0.68",,,"1.87",,,,
"US1CASK0009","FORKS OF SALMON 1.0 NW, CA US","41.26883333","-123.3336111","507.2","2013-06",,,"0",,,"0.0","0.20",,,"0.51","0.0",,,
"US1CASK0009","FORKS OF SALMON 1.0 NW, CA US","41.26883333","-123.3336111","507.2","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASK0009","FORKS OF SALMON 1.0 NW, CA US","41.26883333","-123.3336111","507.2","2013-08",,,"0",,,"0.0","0.17",,,"0.37","0.0",,,
"USC00042934","FAIRFIELD, CA US","38.2736","-122.0677","12.2","2013-05","158",,,"45",,,"0.28","94",,"0.37",,"67.8","82.1","53.6"
"USC00042934","FAIRFIELD, CA US","38.2736","-122.0677","12.2","2013-08",,,,"52",,,"0.00","100",,"0.00",,"73.2","89.7","56.7"
"USC00049325","VICTORVILLE, CA US","34.52918","-117.29288","877.8","2013-05","191",,"0","41",,"0.0","0.00","101","2568","0.00","0.0","67.7","84.4","51.0"
"USC00049325","VICTORVILLE, CA US","34.52918","-117.29288","877.8","2013-06","607",,"0","51",,"0.0","0.00","111","2568","0.00","0.0","78.9","98.0","59.7"
"USC00049325","VICTORVILLE, CA US","34.52918","-117.29288","877.8","2013-07","1240",,"0","61",,"0.0","0.00","115","0","0.00","0.0","85.4","102.7","68.1"
"USC00049325","VICTORVILLE, CA US","34.52918","-117.29288","877.8","2013-08","1727",,"0","51",,"0.0","0.00","104","0","0.00","0.0","80.7","98.8","62.7"
"USS0019L17S","LOBDELL LAKE, CA US","38.44","-119.37","2814.2","2013-05","0","0",,"21","0",,"0.60","64","8477","1.30",,"42.3","53.7","31.0"
"USS0019L17S","LOBDELL LAKE, CA US","38.44","-119.37","2814.2","2013-06","0","0",,"29","0",,"0.30","78","8847","0.30",,"52.7","65.5","39.9"
"USS0019L17S","LOBDELL LAKE, CA US","38.44","-119.37","2814.2","2013-07","1","0",,"38","0",,"0.40","79","178","0.40",,"59.3","72.0","46.6"
"USS0019L17S","LOBDELL LAKE, CA US","38.44","-119.37","2814.2","2013-08","1","0",,"36","0",,"0.40","75","447","0.50",,"56.3","69.2","43.5"
"US1CASK0010","DORRIS 0.2 SW, CA US","41.9633","-121.9230444","1295.1","2013-05",,,,,,,"0.30",,,"1.04",,,,
"US1CASK0010","DORRIS 0.2 SW, CA US","41.9633","-121.9230444","1295.1","2013-06",,,"0",,,"0.0","0.47",,,"1.29","0.0",,,
"US1CASK0010","DORRIS 0.2 SW, CA US","41.9633","-121.9230444","1295.1","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASK0010","DORRIS 0.2 SW, CA US","41.9633","-121.9230444","1295.1","2013-08",,,,,,,"0.21",,,"0.41",,,,
"USC00049582","WEST POINT, CA US","38.3775","-120.5452","845.8","2013-05",,,,,,,"0.23",,,"0.68",,,,
"USC00049582","WEST POINT, CA US","38.3775","-120.5452","845.8","2013-06",,,,,,,"0.74",,,"1.01",,,,
"USC00049582","WEST POINT, CA US","38.3775","-120.5452","845.8","2013-07",,,,,,,"0.00",,,"0.00",,,,
"USC00049582","WEST POINT, CA US","38.3775","-120.5452","845.8","2013-08",,,,,,,"0.00",,,"0.00",,,,
"USW00093184","SANTA ANA JOHN WAYNE AIRPORT, CA US","33.68","-117.86639","16.5","2013-05","75","0","0","56","0","0.0","0.20","91","1137","0.28","0.0","66.9","74.0","59.7"
"USW00093184","SANTA ANA JOHN WAYNE AIRPORT, CA US","33.68","-117.86639","16.5","2013-06","182","0","0","60","0","0.0","0.01","84","1138","0.01","0.0","68.6","74.7","62.4"
"USW00093184","SANTA ANA JOHN WAYNE AIRPORT, CA US","33.68","-117.86639","16.5","2013-07","402","0","0","64","0","0.0","0.11","89","0","0.12","0.0","72.1","78.4","65.8"
"USW00093184","SANTA ANA JOHN WAYNE AIRPORT, CA US","33.68","-117.86639","16.5","2013-08","678","0","0","62","0","0.0","0.00","98","0","0.00","0.0","73.9","81.5","66.3"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2013-05","99",,,"42",,,"0.23","92","2232","0.34",,"65.1","79.6","50.6"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2013-06","225",,,"48",,,"0.64","99","2242","0.68",,"69.0","83.7","54.3"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2013-07","347",,,"51",,,"0.00","98","6","0.00",,"68.7","82.1","55.4"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2013-08","482",,,"50",,,"0.00","94","9","0.00",,"69.2","82.4","56.0"
"USR0000CCRN","CORNING CALIFORNIA, CA US","39.9389","-122.1697","89.6","2013-05","243",,,"48",,,,"98","2332",,,"69.9","83.2","56.5"
"USR0000CCRN","CORNING CALIFORNIA, CA US","39.9389","-122.1697","89.6","2013-06","622",,,"52",,,,"111","2333",,,"77.6","92.0","63.2"
"USR0000CCRN","CORNING CALIFORNIA, CA US","39.9389","-122.1697","89.6","2013-07","1155",,,"56",,,,"114","0",,,"82.2","97.8","66.6"
"USR0000CCRN","CORNING CALIFORNIA, CA US","39.9389","-122.1697","89.6","2013-08","1550",,,"56",,,,"101","0",,,"77.7","93.2","62.2"
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","2013-05","0","0",,"27","0",,"1.00","73",,"1.80",,"47.3","60.5","34.0"
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","2013-06","0","0",,"31","0",,"0.40","82",,"0.60",,"55.7","70.2","41.2"
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","2013-07","7","0",,"38","0",,"0.10","85","111","0.10",,"61.6","77.1","46.1"
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","2013-08","7","0",,"35","0",,"0.70","79","340","0.90",,"57.6","73.1","42.1"
"USC00042706","EL CAJON, CA US","32.8005","-116.928","150.9","2013-05","122",,,"53",,,"0.45","101","1313","0.68",,"67.9","77.6","58.1"
"USC00042706","EL CAJON, CA US","32.8005","-116.928","150.9","2013-06","283",,,"57",,,"0.00","96","1313","0.00",,"70.4","79.6","61.1"
"USC00042706","EL CAJON, CA US","32.8005","-116.928","150.9","2013-07","563",,,"60",,,"0.00","93","0","0.00",,"74.0","83.8","64.3"
"USC00042706","EL CAJON, CA US","32.8005","-116.928","150.9","2013-08","879",,,"56",,,"0.00","95","0","0.00",,"75.2","86.3","64.1"
"USR0000CCRA","CRANE FLAT LOOKOUT CALIFORNIA, CA US","37.7617","-119.8247","2025.1","2013-05","2",,,"32",,,,"75","4974",,,"52.8","60.4","45.2"
"USR0000CCRA","CRANE FLAT LOOKOUT CALIFORNIA, CA US","37.7617","-119.8247","2025.1","2013-06","86",,,"42",,,,"85","5104",,,"63.4","71.3","55.6"
"USR0000CCRA","CRANE FLAT LOOKOUT CALIFORNIA, CA US","37.7617","-119.8247","2025.1","2013-07","271",,,"57",,,,"85","0",,,"71.0","78.6","63.3"
"USR0000CCRA","CRANE FLAT LOOKOUT CALIFORNIA, CA US","37.7617","-119.8247","2025.1","2013-08","354",,,"49",,,,"84","31",,,"66.6","75.0","58.3"
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","2013-05","0","0",,"26","0",,"0.80","71","7004","2.80",,"46.0","58.9","33.1"
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","2013-06","2","0",,"29","0",,"1.40","84","7305","2.30",,"55.0","69.7","40.4"
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","2013-07","19","0",,"37","0",,"0.10","87","120","0.20",,"61.7","77.3","46.0"
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","2013-08","19","0",,"33","0",,"0.90","83","352","1.00",,"57.5","73.3","41.7"
"USR0000CROU","ROUND MOUNTAIN, CA US","41.4272","-121.4639","1602.6","2013-05","4",,,"23",,,,"80","5859",,,"52.5","64.6","40.4"
"USR0000CROU","ROUND MOUNTAIN, CA US","41.4272","-121.4639","1602.6","2013-06","90",,,"34",,,,"92","6040",,,"61.8","74.1","49.5"
"USR0000CROU","ROUND MOUNTAIN, CA US","41.4272","-121.4639","1602.6","2013-07","375",,,"53",,,,"97","0",,,"74.2","87.0","61.4"
"USR0000CROU","ROUND MOUNTAIN, CA US","41.4272","-121.4639","1602.6","2013-08","501",,,"43",,,,"93","24",,,"68.3","80.6","56.0"
"USC00042709","EL CAPITAN DAM, CA US","32.8856","-116.8149","182.9","2013-05","91",,,"37",,,"0.26","108",,"0.58",,"65.0","85.6","44.5"
"USC00042709","EL CAPITAN DAM, CA US","32.8856","-116.8149","182.9","2013-06","112",,,"33",,,"0.00","100",,"0.00",,"65.6","89.8","41.4"
"USC00042709","EL CAPITAN DAM, CA US","32.8856","-116.8149","182.9","2013-07","382",,,"56",,,"0.11","97","0","0.15",,"73.7","87.7","59.8"
"USC00042709","EL CAPITAN DAM, CA US","32.8856","-116.8149","182.9","2013-08","531",,,"36",,,"0.09","105","4","0.09",,"70.0","96.5","43.4"
"USR0000CPKR","PARK RIDGE CALIFORNIA, CA US","36.7242","-118.9425","2298.2","2013-05",,,,"31",,,,"71",,,,"50.2","57.9","42.5"
"USR0000CPKR","PARK RIDGE CALIFORNIA, CA US","36.7242","-118.9425","2298.2","2013-06",,,,"42",,,,"86",,,,"61.7","69.8","53.6"
"USR0000CPKR","PARK RIDGE CALIFORNIA, CA US","36.7242","-118.9425","2298.2","2013-07",,,,"54",,,,"84","7",,,"68.4","76.7","60.2"
"USR0000CPKR","PARK RIDGE CALIFORNIA, CA US","36.7242","-118.9425","2298.2","2013-08",,,,"47",,,,"82","73",,,"64.5","73.2","55.8"
"USR0000CCRE","CRESTVIEW CALIFORNIA, CA US","37.745","-118.9833","2316.5","2013-05","0",,,"17",,,,"78","7234",,,"46.9","65.6","28.1"
"USR0000CCRE","CRESTVIEW CALIFORNIA, CA US","37.745","-118.9833","2316.5","2013-06","15",,,"27",,,,"93","7473",,,"57.5","78.0","37.0"
"USR0000CCRE","CRESTVIEW CALIFORNIA, CA US","37.745","-118.9833","2316.5","2013-07","37",,,"34",,,,"92","83",,,"63.0","82.6","43.4"
"USR0000CCRE","CRESTVIEW CALIFORNIA, CA US","37.745","-118.9833","2316.5","2013-08","37",,,"31",,,,"86","268",,,"59.1","79.1","39.0"
"USR0000CROS","ROSE VALLEY CALIFORNIA, CA US","34.5431","-119.1842","1015.3","2013-05","9",,,"29",,,,"94","3832",,,"58.2","78.0","38.5"
"USR0000CROS","ROSE VALLEY CALIFORNIA, CA US","34.5431","-119.1842","1015.3","2013-06","97",,,"33",,,,"107","3900",,,"65.6","87.7","43.5"
"USR0000CROS","ROSE VALLEY CALIFORNIA, CA US","34.5431","-119.1842","1015.3","2013-07","301",,,"40",,,,"100","2",,,"71.5","92.4","50.6"
"USR0000CROS","ROSE VALLEY CALIFORNIA, CA US","34.5431","-119.1842","1015.3","2013-08","399",,,"37",,,,"97","29",,,"67.3","89.9","44.7"
"USC00040521","BARSTOW, CA US","34.8927","-117.0219","676.7","2013-05","379","0","0","47","0","0.0","0.00","100","2267","0.00","0.0","72.1","85.9","58.2"
"USC00040521","BARSTOW, CA US","34.8927","-117.0219","676.7","2013-06","933","0","0","61","0","0.0","0.00","111","2267","0.00","0.0","83.5","99.3","67.6"
"USC00040521","BARSTOW, CA US","34.8927","-117.0219","676.7","2013-07","1678","0","0","67","0","0.0","0.30","113","0","0.33","0.0","89.0","103.0","75.1"
"USC00040521","BARSTOW, CA US","34.8927","-117.0219","676.7","2013-08","2273","0","0","61","0","0.0","0.46","106","0","0.57","0.0","84.2","99.1","69.3"
"USC00042941","FAIRMONT, CA US","34.705","-118.4297","932.7","2013-05","239","0",,"46","0",,"0.18","99","2517","0.28",,"67.2","78.3","56.1"
"USC00042941","FAIRMONT, CA US","34.705","-118.4297","932.7","2013-06",,"0",,,"0",,"0.00",,,"0.00",,,,
"USC00042941","FAIRMONT, CA US","34.705","-118.4297","932.7","2013-07",,"0",,,"0",,"0.14",,,"0.15",,,,
"USC00042941","FAIRMONT, CA US","34.705","-118.4297","932.7","2013-08",,"0",,"61","0",,"0.05","99",,"0.05",,"80.0","91.7","68.2"
"US1CASF0008","SAN FRANCISCO 3.0 W, CA US","37.7776031494141","-122.474098205566","62.5","2013-05",,,"0",,,"0.0","0.19",,,"0.19","0.0",,,
"US1CASF0008","SAN FRANCISCO 3.0 W, CA US","37.7776031494141","-122.474098205566","62.5","2013-06",,,,,,,"0.22",,,"0.47",,,,
"US1CASF0008","SAN FRANCISCO 3.0 W, CA US","37.7776031494141","-122.474098205566","62.5","2013-07",,,"0",,,"0.0","0.03",,,"0.03","0.0",,,
"US1CASF0008","SAN FRANCISCO 3.0 W, CA US","37.7776031494141","-122.474098205566","62.5","2013-08",,,,,,,"0.10",,,"0.33",,,,
"USR0000CANZ","ANZA CALIFORNIA, CA US","33.555","-116.673","1194.8","2013-05","29",,,"31",,,,"91","3416",,,"60.3","76.0","44.5"
"USR0000CANZ","ANZA CALIFORNIA, CA US","33.555","-116.673","1194.8","2013-06","171",,,"39",,,,"105","3431",,,"69.3","88.2","50.3"
"USR0000CANZ","ANZA CALIFORNIA, CA US","33.555","-116.673","1194.8","2013-07","494",,,"49",,,,"97","0",,,"75.4","90.0","60.8"
"USR0000CANZ","ANZA CALIFORNIA, CA US","33.555","-116.673","1194.8","2013-08","743",,,"46",,,,"97","0",,,"73.0","88.4","57.6"
"USC00041614","CEDARVILLE, CA US","41.5301","-120.1791","1428.9","2013-05","9","0","0","26","0","0.0","0.80","87","5828","1.72","0.0","55.3","70.6","40.1"
"USC00041614","CEDARVILLE, CA US","41.5301","-120.1791","1428.9","2013-06","110","0","0","30","0","0.0","0.27","99","5937","0.52","0.0","64.7","81.9","47.6"
"USC00041614","CEDARVILLE, CA US","41.5301","-120.1791","1428.9","2013-07","515","0","0","53","0","0.0","0.30","104","0","0.30","0.0","78.4","95.9","61.0"
"USC00041614","CEDARVILLE, CA US","41.5301","-120.1791","1428.9","2013-08","642","0","0","42","0","0.0","0.24","97","28","0.52","0.0","68.2","85.5","50.9"
"US1CASF0004","SAN FRANCISCO 1.1 SW, CA US","37.765001","-122.434753","59.1","2013-05",,,"0",,,"0.0","0.07",,,"0.09","0.0",,,
"US1CASF0004","SAN FRANCISCO 1.1 SW, CA US","37.765001","-122.434753","59.1","2013-06",,,"0",,,"0.0","0.19",,,"0.23","0.0",,,
"US1CASF0004","SAN FRANCISCO 1.1 SW, CA US","37.765001","-122.434753","59.1","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CASF0004","SAN FRANCISCO 1.1 SW, CA US","37.765001","-122.434753","59.1","2013-08",,,"0",,,"0.0","0.04",,,"0.06","0.0",,,
"USR0000CCRR","CARPENTER RIDGE CALIFORNIA, CA US","40.0686","-121.5825","1466.7","2013-05","24",,,"31",,,,"82","4474",,,"56.3","65.9","46.7"
"USR0000CCRR","CARPENTER RIDGE CALIFORNIA, CA US","40.0686","-121.5825","1466.7","2013-06","176",,,"39",,,,"95","4584",,,"66.4","76.4","56.5"
"USR0000CCRR","CARPENTER RIDGE CALIFORNIA, CA US","40.0686","-121.5825","1466.7","2013-07","507",,,"58",,,,"96","0",,,"75.6","86.4","64.9"
"USR0000CCRR","CARPENTER RIDGE CALIFORNIA, CA US","40.0686","-121.5825","1466.7","2013-08","687",,,"52",,,,"91","4",,,"70.7","81.3","60.1"
"USR0000CCRT","CRANSTON CALIFORNIA, CA US","33.7403","-116.8414","594.4","2013-05","267",,,"42",,,,"106","1516",,,"69.4","86.8","51.9"
"USR0000CCRT","CRANSTON CALIFORNIA, CA US","33.7403","-116.8414","594.4","2013-06","577",,,"46",,,,"113","1516",,,"75.3","95.7","55.0"
"USR0000CCRT","CRANSTON CALIFORNIA, CA US","33.7403","-116.8414","594.4","2013-07","1089",,,"55",,,,"109","0",,,"81.5","98.9","64.2"
"USR0000CCRT","CRANSTON CALIFORNIA, CA US","33.7403","-116.8414","594.4","2013-08","1574",,,"51",,,,"108","0",,,"80.6","99.2","62.1"
"US1CANV0034","GRASS VALLEY 4.2 SE, CA US","39.18630556","-120.9930278","848.6","2013-05",,,"0",,,"0.0","0.22",,,"0.22","0.0",,,
"US1CANV0034","GRASS VALLEY 4.2 SE, CA US","39.18630556","-120.9930278","848.6","2013-06",,,"0",,,"0.0","1.33",,,"2.44","0.0",,,
"US1CANV0034","GRASS VALLEY 4.2 SE, CA US","39.18630556","-120.9930278","848.6","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CANV0034","GRASS VALLEY 4.2 SE, CA US","39.18630556","-120.9930278","848.6","2013-08",,,"0",,,"0.0","0.04",,,"0.04","0.0",,,
"US1CANV0035","GRASS VALLEY 1.3 NNE, CA US","39.2381553649902","-121.046287536621","848.0","2013-05",,,,,,,"0.41",,,"1.21",,,,
"US1CANV0035","GRASS VALLEY 1.3 NNE, CA US","39.2381553649902","-121.046287536621","848.0","2013-06",,,"0",,,"0.0","1.01",,,"1.77","0.0",,,
"US1CANV0035","GRASS VALLEY 1.3 NNE, CA US","39.2381553649902","-121.046287536621","848.0","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CANV0035","GRASS VALLEY 1.3 NNE, CA US","39.2381553649902","-121.046287536621","848.0","2013-08",,,"0",,,"0.0","0.02",,,"0.05","0.0",,,
"USC00049351","VINTON, CA US","39.8056","-120.1858","1508.8","2013-05","0","0","0","31","0","0.0","0.27","84",,"0.61","0.0","54.6","69.8","39.4"
"USC00049351","VINTON, CA US","39.8056","-120.1858","1508.8","2013-06","37",,,"35",,,"0.16","97",,"0.16",,"62.9","81.6","44.2"
"USC00049351","VINTON, CA US","39.8056","-120.1858","1508.8","2013-07","175","0","0","35","0","0.0","0.49","100","18","0.52","0.0","68.9","89.9","47.9"
"USC00049351","VINTON, CA US","39.8056","-120.1858","1508.8","2013-08","214","0","0","37","0","0.0","0.28","96","89","0.29","0.0","64.0","84.5","43.4"
"US1CANV0036","GRASS VALLEY 2.7 SW, CA US","39.1942939758301","-121.091674804688","711.4","2013-05",,,"0",,,"0.0","0.34",,,"0.86","0.0",,,
"US1CANV0036","GRASS VALLEY 2.7 SW, CA US","39.1942939758301","-121.091674804688","711.4","2013-06",,,,,,,"1.01",,,"1.89",,,,
"US1CANV0036","GRASS VALLEY 2.7 SW, CA US","39.1942939758301","-121.091674804688","711.4","2013-07",,,"0",,,"0.0","0.00",,,"0.00","0.0",,,
"US1CANV0036","GRASS VALLEY 2.7 SW, CA US","39.1942939758301","-121.091674804688","711.4","2013-08",,,"0",,,"0.0","0.02",,,"0.02","0.0",,,
"USC00049111","TWITCHELL DAM, CA US","34.988","-120.3211","177.4","2013-05","107",,,"39",,,"0.00","103","1524","0.00",,"65.9","83.4","48.4"
"USC00049111","TWITCHELL DAM, CA US","34.988","-120.3211","177.4","2013-06","227",,,"46",,,"0.00","106","1531","0.00",,"68.8","84.8","52.7"
"USC00049111","TWITCHELL DAM, CA US","34.988","-120.3211","177.4","2013-07","342",,,"49",,,"0.00","99","3","0.00",,"68.6","82.8","54.4"
"USC00049111","TWITCHELL DAM, CA US","34.988","-120.3211","177.4","2013-08","427",,,"47",,,"0.00","98","11","0.00",,"67.5","82.5","52.4"
"USR0000CNFO","NORTH FORK CALIFORNIA, CA US","37.2331","-119.5047","829.1","2013-05","114",,,"36",,,,"96",,,,"65.0","81.5","48.6"
"USR0000CNFO","NORTH FORK CALIFORNIA, CA US","37.2331","-119.5047","829.1","2013-06","458",,,"45",,,,"110",,,,"76.4","94.4","58.5"
"USR0000CNFO","NORTH FORK CALIFORNIA, CA US","37.2331","-119.5047","829.1","2013-07","1032",,,"59",,,,"108","0",,,"83.5","101.6","65.4"
"USR0000CNFO","NORTH FORK CALIFORNIA, CA US","37.2331","-119.5047","829.1","2013-08","1468",,,"54",,,,"108","0",,,"79.1","97.4","60.7"
"USC00041864","COALINGA, CA US","36.1356","-120.3606","204.2","2013-06",,,,"60",,,"0.00","112",,"0.00",,"83.6","98.3","68.8"
"USC00041864","COALINGA, CA US","36.1356","-120.3606","204.2","2013-07",,,,"64",,,"0.00","111","0","0.00",,"88.7","104.4","73.0"
"USC00041864","COALINGA, CA US","36.1356","-120.3606","204.2","2013-08",,,,"62",,,"0.00","108","0","0.00",,"83.8","100.1","67.4"
